,planet_name,star_name,disposition,is_planet,prediction_probability,predicted_is_planet,right_ascens,declination,distance_pc,planet_radius,planet_temp,planet_insolation,period,orbit_semi_major_axis,trans_depth,trans_duration,transit_midpoint,impact,stellar_radius,stellar_temp,stellar_logg,stellar_luminosity,stellar_mass,tmag,planet_star_radius_ratio,fitted_stellar_density,planet_count
7184,729.01,TOI-729,PC,1,,,176.035412,-9.948864,235.665,4.6946202,404.3434586,6.3171718,,,0.0013518684487,2.9940024,2458564.817795,,1.23299,6023.2,4.05,1.802693627181002,1.2369649438591816e+30,10.5568,3.807508738919213,,1
7185,7290.01,TOI-7290,PC,1,0.8000597357749939,1.0,318.927621,51.246027,720.361,18.6742,1788.0,1698.56,3.776966,0.0519005255918842,0.009271,3.671,2460581.58444,0.8107374197095877,1.96,6446.0,3.97,5.975400590537357,2.599862774797827e+30,12.4646,9.52765306122449,744.6148796982503,1
7186,7291.01,TOI-7291,PC,1,0.8378034830093384,1.0,280.421214,60.84533,282.083,4.14138,355.0,2.63928,23.9712428,0.1566827336513162,0.002387,1.645,2460620.739957,0.9847680315062632,0.88,5238.0,4.5,0.5251955031673392,1.77583915482708e+30,12.2089,4.706113636363636,8063.778351661325,1
7187,7292.01,TOI-7292,PC,1,0.8438977599143982,1.0,322.253333,33.396931,770.531,11.6462,873.0,96.5342,10.641726,0.0975074085543653,0.01016,3.708,2460564.802348,0.7228413593446945,1.17,5945.0,4.34,1.5405394975236872,2.1717508819371e+30,13.4003,9.954017094017097,2298.7527521001884,1
7188,7293.01,TOI-7293,PC,1,0.81537926197052,1.0,308.666374,17.881939,833.205,12.3769,1719.0,1451.25,3.3202789,0.0474708958014105,0.00724,3.766,2460554.418528,0.5546548948497744,1.66,6443.0,4.11,4.27821277015136,2.574272155190462e+30,12.4712,7.455963855421687,314.9460256964632,1
7189,7294.01,TOI-7294,PC,1,0.7781209349632263,1.0,302.221812,40.03413,708.537,16.7831,2401.0,5519.73,1.6047466,0.0275835365524205,0.00594,2.097,2460559.167573,0.7913752460336407,1.28,5972.0,4.26,1.877555630902148,2.162012608475111e+30,13.0581,13.111796875,4105.142452122984,1
7190,7295.01,TOI-7295,APC,1,0.8187556862831116,1.0,310.224343,29.940155,703.22,7.49558,1861.0,1994.5,0.7729056,0.0176270731844979,0.002749,1.022,2460557.298119,0.9070196370005604,1.21,6269.0,4.36,2.0373117889371084,2.4322545454839964e+30,13.0363,6.1946942148760336,2220.221107739799,1
7191,7296.01,TOI-7296,PC,1,0.5365251302719116,1.0,277.708844,60.451218,485.38,11.6916,264.0,0.817488,170.3363911,0.5992735485842037,0.012411,4.173,2460536.411577,1.0,0.97,5621.0,4.46,0.8462359826785529,1.9678036037809637e+30,12.8771,12.05319587628866,43581.31038004341,1
7192,7297.01,TOI-7297,PC,1,,,313.383248,5.47318,825.989,11.3761,779.0,61.3234,8.1563148,,0.012127,1.852,2460555.103641,,1.02,6366.8,,1.5402061465151349,,13.0138,11.153039215686274,,1
7193,7298.01,TOI-7298,PC,1,0.697284460067749,1.0,309.272167,55.490972,178.749,2.63423,872.0,96.3543,5.2554768,0.0574089196879901,0.000935,2.109,2460609.093853,0.698794385149322,0.86,5298.0,4.53,0.5249747272524902,1.8173358152074396e+30,11.2213,3.063058139534884,302.97261578842193,1
7194,7299.01,TOI-7299,PC,1,0.8810726404190063,1.0,311.940071,15.302412,416.689,9.63983,863.0,92.4998,2.7299474,0.0369962394058082,0.010021,1.104,2460556.839056,0.9989846220184974,0.95,5289.0,4.44,0.6362607849306552,1.8025424186972785e+30,12.9491,10.147189473684213,23415.971210722797,1
7195,730.01,TOI-730,CP,2,0.6467080116271973,1.0,149.823667,-27.392817,436.176,13.9011294,798.0423026,95.8571812,3.0876297,0.0325214848233184,0.0404118142459,2.2386246,2458543.868539,0.6968734969431397,0.69386,4105.0,4.438,0.1231657703823117,9.57154370244576e+29,14.9181,20.03448736056265,21566.70517434711,1
7196,7300.01,TOI-7300,PC,1,0.7811886668205261,1.0,316.272964,17.734665,300.868,12.6159,1697.0,1377.01,0.6439909,0.0139483050072948,0.007794,0.645,2460557.356019,1.0,0.66,5225.0,4.74,0.2925005779057352,1.7359057996785515e+30,13.0055,19.115,164123.47156858508,1
7197,7301.01,TOI-7301,PC,1,,,315.492509,58.490747,89.08046,,,,21.6836634,,0.001546,2.641,2460608.037238,,,,,,,11.098,,,1
7198,7302.01,TOI-7302,FP,0,0.8410849571228027,1.0,312.405258,9.845677,638.253,13.5081,643.0,28.4997,8.1958135,0.0875411749158805,0.00823,1.182,2460555.962026,1.0,1.45,6496.0,4.24,3.372979857100218,2.649563226431276e+30,12.1245,9.31593103448276,45303.99478388773,1
7199,7303.01,TOI-7303,PC,1,0.7789077758789062,1.0,333.904931,9.078163,91.8416,6.32061,994.0,162.173,2.3368358,0.0305632957907795,0.005916,1.405,2460557.77568,0.8336214541646323,0.76,4439.0,4.52,0.2020512041034866,1.3869648908089492e+30,10.8249,8.316592105263158,5677.484626937763,1
7200,7304.01,TOI-7304,PC,1,,,317.783491,8.411759,327.383,9.16409,,11.8757,3.4977997,,0.004914,0.475,2460553.558312,,0.92,5209.0,,0.5614185558017569,,12.3846,9.960967391304347,,1
7201,7305.01,TOI-7305,PC,1,,,318.717595,7.671521,503.368,9.70261,798.0,67.5689,13.9753579,0.1110401188854783,0.01429,4.503,2460553.593628,,0.86,5382.0,4.54,0.5590689264506159,1.8596670043226036e+30,13.4847,11.282104651162792,,1
7202,7306.01,TOI-7306,PC,1,,,322.352903,36.603412,687.886,16.0656,1105.0,248.373,6.1418356,,0.018607,3.525,2460582.235596,,1.25,5918.5,,1.7272703261258244,,13.4192,12.85248,,1
7203,7307.01,TOI-7307,PC,1,0.865581750869751,1.0,324.585335,41.176051,619.364,11.1033,1028.0,186.029,23.955645,0.1812613420178031,0.006259,6.011,2460566.453403,0.6611847410306415,1.53,6609.0,4.21,4.023643987996632,2.75309466406275e+30,12.1023,7.257058823529412,518.6511431112519,1
7204,7308.01,TOI-7308,PC,1,,,327.285318,33.531506,811.081,13.9231,2648.0,8170.39,3.7002646,0.0538561522835507,0.007616,4.459,2460579.276403,,1.48,6971.0,4.28,4.6601236472158725,3.026646595880281e+30,12.4978,9.4075,,1
7205,7309.01,TOI-7309,PC,1,0.7730927467346191,1.0,235.997005,58.155163,146.612,5.98246,541.0,14.2212,7.7561532,0.0580383461343093,0.014454,2.036,2460544.09306,0.5609055084179518,0.44,3462.0,4.78823,0.0250557429769683,8.621317435313587e+29,14.1288,13.5965,24050.1952398419,1
7206,731.01,TOI-731,CP,2,0.6840887665748596,1.0,146.121464,-45.779016,9.41263,2.66076,1296.0,469.443,0.3219233,0.0073714425734873,0.000204,0.199,2460013.7131,1.0,0.46,3518.0,4.82492,0.0292006609764947,1.025354274909051e+30,8.031941,5.784260869565217,104090.9775848296,1
7207,7310.01,TOI-7310,PC,1,0.8795300722122192,1.0,313.332615,6.368734,698.95,11.5163,535.0,13.6331,19.8088367,0.1430876706581385,0.0095,2.87,2460528.746789,0.9693534997922668,1.17,5601.0,4.3,1.2137456667508826,1.980660344707392e+30,13.3341,9.842991452991454,8901.33788521117,1
7208,7311.01,TOI-7311,PC,1,0.900897204875946,1.0,318.446458,1.178134,834.929,16.0284,1445.0,724.353,1.5525382,0.026401334956064,0.007123,1.49,2460555.005617,1.0,1.75,5730.0,3.96,2.974323918040425,2.0254166716437251e+30,12.9141,9.159085714285714,4090.0311962171136,1
7209,7312.01,TOI-7312,PC,1,0.8387144207954407,1.0,322.968532,9.789942,486.159,10.9362,1423.0,681.415,4.2990991,0.0534094676874802,0.006567,3.805,2460555.350036,0.6155338965890387,1.53,6013.0,4.11,2.7570291332364905,2.186860824533805e+30,11.6721,7.147843137254902,352.9676935986988,1
7210,7313.01,TOI-7313,PC,1,0.8812854290008545,1.0,310.591373,12.034449,878.635,10.4153,1686.0,1341.62,4.1186706,0.0519734927994896,0.003571,5.025,2460557.122528,0.4959948588023803,1.93,5998.0,3.91,4.343443154280525,2.195598376982701e+30,12.4958,5.396528497409327,71.0027537821949,1
7211,7314.01,TOI-7314,PC,1,,,314.069718,22.186216,796.112,,,,2.503415,,0.001877,3.416,2460555.836709,,,,,,,12.1678,,,1
7212,7315.01,TOI-7315,PC,1,0.7736973166465759,1.0,330.171368,21.950463,444.299,18.1732,919.0,118.572,9.6713674,0.0910778107146454,0.003376,1.66,2460580.3245,1.0,1.8,5902.0,3.96,3.541893587451896,2.1428081685308317e+30,11.2755,10.096222222222222,24065.70729224873,1
7213,7316.01,TOI-7316,PC,1,0.9110558032989502,1.0,324.630775,15.822229,186.058,15.8733,675.0,34.5062,0.7474746,0.013898754789411,0.008713,0.327,2460556.647928,1.0,0.68,3455.0,4.58,0.0593613419863573,1.2748412528986515e+30,13.4237,23.34308823529412,2594191.17880184,1
7214,7317.01,TOI-7317,PC,1,0.8917317390441895,1.0,323.656949,39.240725,798.82,13.3902,1461.0,756.509,2.9712014,0.0492400843717786,0.00468,1.241,2460579.947685,1.0,1.63,7713.0,4.27,8.471537010222006,3.587678284078672e+30,12.0331,8.214846625766873,10078.264144482318,1
7215,7318.01,TOI-7318,PC,1,0.7599217891693115,1.0,318.324173,2.596101,633.173,12.6182,1185.0,328.367,3.4220041,0.0447534090601823,0.016151,2.448,2460555.372343,0.6773792633450447,1.02,5731.0,4.43,1.0111501616213183,2.030666604184332e+30,13.316,12.37078431372549,4684.517356377259,1
7216,7319.01,TOI-7319,PC,1,0.8218376040458679,1.0,300.405568,40.27888,1307.96,15.5459,1843.0,1918.08,2.5918359,0.0377299487666894,0.006221,3.933,2460557.098275,0.7357065837950326,2.08,5891.0,3.83,4.694360513557938,2.1211186033801755e+30,13.4184,7.473990384615385,216.16863423849364,1
7217,732.01,TOI-732,CP,2,,,154.644903,-11.717801,21.9814,1.1406447,830.8904817,112.6409067,0.7683904,0.0126232814599768,0.0009039933214,1.0241242,2459988.468158,,0.374139,3329.0,4.94957,0.0154886947615846,9.03803971353365e+29,10.5848,3.0487190589593705,,1
7218,732.02,TOI-732,CP,2,0.2039617449045181,0.0,154.644903,-11.717801,21.9814,2.2967944,330.1048127,2.8062634,12.2534308,0.0799753434593574,0.0037296347091,1.369949,2459992.612785,0.8142960348647266,0.374139,3329.0,4.94957,0.0154886947615846,9.03803971353365e+29,10.5848,6.138879934997421,14339.21425587416,2
7219,7320.01,TOI-7320,PC,1,0.8163316249847412,1.0,317.304774,18.853503,669.515,11.1977,1252.0,408.603,6.6802019,0.0702504808484667,0.005941,4.664,2460551.826064,0.6293756059529707,1.61,5801.0,4.04,2.644581114295537,2.0610571540121083e+30,12.4285,6.955093167701863,276.9372549602523,1
7220,7321.01,TOI-7321,PC,1,0.7844030857086182,1.0,329.645962,21.860274,902.362,11.6408,1581.0,1038.15,3.0039961,0.0408918397962445,0.00649,3.621,2460555.072412,0.6141253385592161,1.59,5623.0,4.04,2.27698547865344,2.0101688171976436e+30,13.3081,7.32125786163522,304.9613695427792,1
7221,7322.01,TOI-7322,PC,1,0.864750862121582,1.0,306.56809,29.318827,1065.06,11.0664,1486.0,809.801,5.5316291,0.0695731637891189,0.004176,3.91,2460554.922759,0.735971173821788,1.83,6814.0,4.08,6.504357068799688,2.919715009882688e+30,13.2688,6.047213114754098,268.69093868040136,1
7222,7323.01,TOI-7323,PC,1,,,288.863832,55.446795,273.432,4.23234,,128.614,4.776694,,0.001412,1.706,2460607.93814,,1.07,5625.0,,1.032645699550217,,11.6346,3.955457943925233,,1
7223,7324.01,TOI-7324,PC,1,0.5971925854682922,1.0,311.477076,21.453583,151.084,2.60517,1597.0,1079.87,0.5257499,0.0116137827395433,0.001028,0.864,2460557.747746,0.7244617782768263,0.73,4649.0,4.59,0.2242733050805982,1.503432739058607e+30,11.8096,3.5687260273972607,631.0384196863539,1
7224,7325.01,TOI-7325,PC,1,,,313.687198,20.597165,493.417,,,873.894,2.0394246,,0.009236,2.635,2460555.970444,,,5392.0,,,,12.2442,,,1
7225,7326.01,TOI-7326,PC,1,0.815983772277832,1.0,304.916905,46.836568,1320.54,10.0716,1431.0,698.046,5.4584109,0.0651301113540713,0.002807,4.164,2460576.037023,0.8332081420793219,2.24,6309.0,3.83,7.161958902170558,2.4599955400148785e+30,13.1443,4.49625,102.2374144891195,1
7226,7327.01,TOI-7327,PC,1,0.7253761887550354,1.0,317.062808,20.347435,908.363,14.979,1365.0,577.413,5.0789699,0.0586585169854399,0.013539,4.451,2460552.846016,0.4357524696251175,1.44,5826.0,4.14,2.152288987764888,2.0756937003013296e+30,13.4215,10.402083333333334,718.4976746040373,1
7227,7328.01,TOI-7328,PC,1,,,305.310296,27.67732,,,,,12.5069936,,0.004522,5.739,2460556.908662,,,,,,,11.883,,,1
7228,7329.01,TOI-7329,PC,1,0.917759895324707,1.0,317.243864,5.909454,958.142,12.335,1735.0,1506.82,4.8622127,0.0588868895626736,0.00348,6.011,2460549.817574,0.5480458600041326,2.29,6142.0,3.78,6.723631317145912,2.291443998079249e+30,12.2993,5.38646288209607,48.63870614803442,1
7229,733.01,TOI-733,CP,2,0.58970707654953,1.0,159.409318,-40.888259,75.2092,1.94753,1076.0,223.094,4.8847937,0.0574497811229785,0.000478,2.51,2460030.757093,0.5068610907416145,0.94,5969.0,4.5172,1.0105451010382724,2.108113504093066e+30,8.8411,2.071840425531915,72.45379032537156,1
7230,7330.01,TOI-7330,PC,1,0.8657371997833252,1.0,326.505177,35.490897,551.456,13.1053,1231.0,381.338,2.8411706,0.0397822720256031,0.004694,1.453,2460581.094802,1.0,1.81,5801.0,3.94,3.3424297629503528,2.0691664727017248e+30,11.9104,7.240497237569061,4274.82258821304,1
7231,7331.01,TOI-7331,PC,1,0.896216869354248,1.0,323.021492,35.245848,484.476,14.9116,751.0,52.8207,6.0011971,0.0621533249304965,0.023249,1.99,2460573.21256,0.9809148044859292,1.02,5265.0,4.37,0.7202570598583852,1.7686366755843108e+30,13.1678,14.61921568627451,24327.862060203617,1
7232,7332.01,TOI-7332,FP,0,,,315.771492,46.24188,459.296,8.3436,1383.0,607.406,3.5399394,,0.006448,3.443,2460584.022933,,1.13,5234.6,,0.8637430552769008,,12.3711,7.383716814159293,,1
7233,7333.01,TOI-7333,PC,1,0.6378762125968933,1.0,243.531962,75.916632,157.217,1.87011,755.0,53.9635,6.2644714,0.0599163221478186,0.00078,2.508,2460653.73841,0.1901943155199779,0.67,4568.0,4.65,0.1760952593909356,1.454078618678502e+30,12.1567,2.79120895522388,181.8090275981551,1
7234,7334.01,TOI-7334,PC,1,,,297.182201,58.384411,754.491,8.42033,1148.0,288.77,1.7085226,,0.002089,0.917,2460607.644263,,1.61,6059.5,,3.148419470918008,,13.1543,5.230018633540372,,1
7235,7335.01,TOI-7335,FP,0,0.743903636932373,1.0,308.688929,17.403658,640.585,16.622,1640.0,1203.68,3.3815776,0.0495752863810239,0.009454,3.38,2460557.475704,0.7512169755199184,1.78,6662.0,4.09,5.622794305074866,2.826690684552248e+30,11.599,9.338202247191012,809.6131918700455,1
7236,7336.01,TOI-7336,PC,1,0.6066589951515198,1.0,353.525853,65.541448,44.6892,0.923696,1585.0,1049.31,0.5418555,0.0121848952173937,0.00012,0.776,2460635.731403,0.7843253449147753,0.77,4954.0,4.58,0.3217356143834531,1.634631009609884e+30,8.715,1.199605194805195,84.87248090402045,1
7237,7337.01,TOI-7337,PC,1,0.9000188112258911,1.0,333.35532,67.394175,379.929,8.15264,2123.0,3376.67,4.2619292,0.058661849052082,0.001109,5.145,2460634.782199,0.7201270698086164,2.72,6846.0,3.74,14.6412806529472,2.9483299973236456e+30,9.61315,2.9972941176470584,16.04268175560131,1
7238,7338.01,TOI-7338,PC,1,,,25.226155,50.300334,45.9409,3.52009,2555.0,7078.45,3.3847215,0.0422910143308758,0.000612,3.475,2460629.884208,,0.77,5199.0,4.61,0.3902603218110821,1.751538683737031e+30,8.5565,4.571545454545455,,1
7239,7339.01,TOI-7339,PC,1,0.8545287847518921,1.0,101.400549,9.190722,539.085,14.5276,1576.0,1024.21,4.2470926,0.0543184091192437,0.00473,4.263,2459219.710284,0.7635490917847445,2.07,6232.3,3.88,5.824085891880742,2.357105243476509e+30,11.2817,7.01816425120773,235.1030219200816,1
7240,734.01,TOI-734,FP,0,0.8903118371963501,1.0,160.889636,-44.621815,,12.1863496,324.1326821,2.6086289,4.7535388,0.0318202877552894,0.2257931060958,1.0905965,2458545.448428,1.0,0.20128,3010.0,5.10976,0.0029961317591394,3.78267936733984e+29,15.173,60.54426470588236,7201741.3669336885,1
7241,7340.01,TOI-7340,PC,1,0.6939987540245056,1.0,359.799747,17.480854,131.621,3.9858614,790.9332918,92.4869433,7.4894672,0.0714609553593549,0.0020971814085,1.826338,2460563.616921,0.8756691814815595,0.868418,5143.31,4.49913,0.4754689006704179,1.7259408837610653e+30,10.6498,4.589795927767503,1744.74122906906,1
7242,7340.02,TOI-7340,PC,1,0.6171373128890991,1.0,359.799747,17.480854,131.621,3.03858,1087.0,232.564,3.4438328,0.0426242285568551,0.001276,2.325,2460581.957858,0.4451560237811565,0.87,5143.31,4.49913,0.477202805163487,1.732234916133961e+30,10.6498,3.4926206896551726,206.47476579716837,2
7243,7341.01,TOI-7341,PC,1,0.8748781085014343,1.0,12.34169,54.824166,239.263,9.14745,2624.0,7880.96,0.4925418,0.013972397075198,0.000545,0.377,2460635.070989,1.0,1.34,6927.0,4.36,3.724637620609142,2.9829630912308344e+30,9.99274,6.826455223880596,36258.7995070457,1
7244,7342.01,TOI-7342,PC,1,,,348.707102,29.456551,341.908,8.02091,882.0,100.737,14.1532848,0.1085816505736704,0.008715,4.443,2460562.262828,,0.85,5063.0,4.51,0.4277236253713584,1.6954154422056512e+30,12.9421,9.436364705882356,,1
7245,7343.01,TOI-7343,PC,1,0.8364161849021912,1.0,352.369018,29.938692,531.536,12.4184,1144.0,284.936,2.1011992,0.0330243902673389,0.011915,1.267,2460580.932781,0.9772973646995712,1.09,5959.8,4.4,1.3504341675038682,2.1641695337754016e+30,12.7157,11.393027522935778,16429.634055115956,1
7246,7344.01,TOI-7344,PC,1,0.7286247611045837,1.0,329.060955,28.933934,1046.81,11.3842,1093.0,237.728,2.4364562,0.0404546786234934,0.005295,0.978,2460582.652289,1.0,1.43,6844.0,4.3,4.0420879291520855,2.9587642186369685e+30,13.0699,7.960979020979021,15511.96539814385,1
7247,7345.01,TOI-7345,FP,0,0.59722501039505,1.0,288.67018,55.354578,488.546,5.06899,620.0,24.6329,8.407133,0.0847042817249853,0.00149,1.272,2460570.743707,0.9987272527528296,1.33,6126.0,4.25,2.244424134541676,2.2810855058666565e+30,11.9125,3.811270676691729,3591.656333414876,1
7248,7346.01,TOI-7346,PC,1,,,355.897417,23.307273,531.89,,,,1.7687035,,0.006765,1.792,2460581.827979,,,,,,,12.9846,,,1
7249,7347.01,TOI-7347,PC,1,,,302.656872,53.950244,227.337,11.4643,323.0,1.82253,60.8344877,0.2417606857888261,0.042343,6.109,2460525.83422,,0.51,3736.0,4.73,0.0456521778689108,1.0129281373987075e+30,14.446,22.47901960784313,,1
7250,7348.01,TOI-7348,PC,1,0.8561298847198486,1.0,315.170364,52.614379,176.341,8.75979,536.0,13.7384,3.3390124,0.0387280105828313,0.003534,0.433,2460580.738338,1.0,0.75,4436.0,4.53,0.1962376592700266,1.3821679232749927e+30,12.3366,11.67972,700552.7274403846,1
7251,7349.01,TOI-7349,PC,1,,,342.111782,39.33877,844.421,15.4918,1709.0,1416.28,2.980341,,0.011829,3.635,2460582.275155,,1.57,6283.8,,3.4624411354409173,,13.2372,9.867388535031846,,1
7252,735.01,TOI-735,FP,0,0.4324787259101867,0.0,94.754704,-63.864708,121.755,2.980736,367.7863249,4.3241755,2.593694,0.0284856904160615,0.0005267848269999,3.054429,2458543.967327,0.7104791238120899,1.28725,5316.6,3.88,1.1927664834711458,9.115155545229052e+29,9.5215,2.3155843853175373,26.07411076029845,1
7253,7350.01,TOI-7350,FP,0,0.428556740283966,0.0,329.918472,41.516288,466.499,7.18798,2023.0,2781.41,2.2175244,0.039659942667252,0.001682,2.462,2460580.284648,0.8081027064088705,1.92,7406.0,4.1,9.99150629923924,3.3654313846357154e+30,10.5702,3.743739583333333,127.99838798706104,1
7254,7351.01,TOI-7351,PC,1,0.9270040392875672,1.0,339.584606,26.462127,1042.74,14.6684,947.0,133.741,3.8405138,0.0505076824165916,0.008163,1.438,2460576.973568,1.0,1.42,6123.9,4.2,2.554951898455236,2.3174745409722397e+30,13.4407,10.329859154929578,15657.177363033392,1
7255,7352.01,TOI-7352,FP,0,0.7575907111167908,1.0,337.38837,18.688473,849.015,10.981,1364.0,574.869,4.0662367,0.0501754882911042,0.006676,3.721,2460582.155533,0.6222127676490026,1.49,5689.0,4.1,2.095125053378025,2.0267996465466996e+30,13.1678,7.369798657718121,387.0530962423725,1
7256,7353.01,TOI-7353,PC,1,0.8105154633522034,1.0,329.222214,39.356756,629.759,10.0556,1113.0,255.39,6.2157513,0.0685841942209647,0.004008,3.295,2460582.686755,0.8544317258547653,1.65,6015.2,4.05,3.211159324133397,2.215165462234749e+30,12.3053,6.09430303030303,511.87021000844953,1
7257,7354.01,TOI-7354,PC,1,,,316.568639,48.795529,732.535,15.7865,994.0,162.493,3.648769,,0.001202,2.156,2460583.073929,,4.61,4939.0,,11.39335510812748,,11.5882,3.424403470715835,,1
7258,7355.01,TOI-7355,PC,1,0.8960358500480652,1.0,323.247185,33.454096,1401.9,13.5757,1778.0,1660.91,3.6814233,0.047812146857451,0.003225,5.084,2460583.557935,0.7590173002163211,2.57,5956.0,3.65,7.488221482439229,2.1394617662084276e+30,13.0513,5.282373540856031,57.30775766601352,1
7259,7356.01,TOI-7356,PC,1,0.8279048800468445,1.0,357.409571,11.091788,164.15,3.8996,648.0,29.3479,17.3986129,0.1302093187056249,0.002584,3.485,2460565.340323,0.49914448262011,0.8,5589.0,4.62,0.5626134245849091,1.9347206053248875e+30,11.0144,4.874499999999999,695.2177416266125,1
7260,7357.01,TOI-7357,PC,1,0.7701309323310852,1.0,231.256152,72.471217,307.53,6.66479,734.0,48.3031,60.3541599,0.2993971815761887,0.002598,6.682,2460516.135267,0.5862537680832831,1.06,5658.0,4.38,1.037426127023973,1.954564531522252e+30,11.6515,6.287537735849056,653.917137690611,1
7261,7358.01,TOI-7358,PC,1,0.6231347918510437,1.0,355.27148,8.541698,500.308,6.61399,864.0,92.7257,7.0548729,0.0722147579852003,0.002068,2.44,2460578.01623,0.928827623133351,1.5,5628.6,4.09,2.0345939171733467,2.0073393637932584e+30,12.2276,4.409326666666667,619.8341993174884,1
7262,7359.01,TOI-7359,PC,1,0.7452479600906372,1.0,329.381714,26.175571,1151.94,13.4874,1698.0,1380.02,4.3656102,0.0527896719666109,0.005746,4.791,2460580.414015,0.551629184248041,1.78,5748.0,3.95,3.1160234742262576,2.0477563798986407e+30,13.3997,7.577191011235954,209.95374016166724,1
7263,736.01,TOI-736,CP,2,,,165.690484,-16.406444,26.4927,2.9858436,312.0570889,2.2410792,4.9899176,0.0302976625543875,0.0189314105812,1.3819654,2458546.508066,,0.17143,2940.0,5.14315,0.001978138293168,2.9632066069673123e+29,13.5571,17.417275856034532,,1
7264,736.02,TOI-736,CP,2,0.5201042890548706,1.0,165.690484,-16.406444,26.4927,1.1926392,542.829237,20.5198379,0.9479945,0.0100126896088791,0.0042005288899999,0.564663,2458543.558006,0.4153784816808077,0.17143,2940.0,5.14315,0.001978138293168,2.9632066069673123e+29,13.5571,6.957004024966458,22280.805627359303,2
7265,7360.01,TOI-7360,PC,1,0.5921801328659058,1.0,332.869719,18.562272,706.661,18.2875,840.0,82.7386,30.7331484,0.1913890274139963,0.006436,5.473,2460582.084405,0.8347815490663032,1.25,5607.0,4.24,1.391348514478745,1.9690570945535645e+30,13.2026,14.63,6011.305042668278,1
7266,7361.01,TOI-7361,PC,1,0.7384673357009888,1.0,337.227155,39.463724,300.566,3.37171,1014.0,176.171,8.2158997,0.0808616362517732,0.001177,3.659,2460568.344536,0.2717100296957258,1.02,5820.0,4.44,1.075439442229258,2.077966905720386e+30,11.6715,3.3055980392156865,112.22533126826492,1
7267,7362.01,TOI-7362,APC,1,0.882291853427887,1.0,330.216063,31.77863,1144.22,13.2426,1516.0,876.936,1.1930966,0.0225762673855329,0.003691,1.196,2460582.727079,1.0,2.19,5906.0,3.79,5.25721427474621,2.1445022821114373e+30,12.9095,6.046849315068493,1996.3496945818667,1
7268,7363.01,TOI-7363,PC,1,,,347.466007,34.665812,718.406,7.63465,1250.0,405.644,6.9929558,0.0734749072165561,0.005562,4.832,2460580.54688,,1.05,5916.7,4.43,1.217279964648841,2.1518742129115972e+30,13.4117,7.271095238095238,,1
7269,7364.01,TOI-7364,PC,1,0.8339213728904724,1.0,329.452183,35.402517,532.069,10.8746,1238.0,391.193,2.9257773,0.0403039513201735,0.006858,1.448,2460584.089082,0.9808412559118797,1.24,5688.0,4.26,1.450024697710777,2.0289981608833807e+30,12.6976,8.769838709677419,7464.840192533429,1
7270,7365.01,TOI-7365,PC,1,0.7900587320327759,1.0,354.237939,27.906954,772.216,14.5588,1480.0,798.53,3.1924816,0.0438434737981618,0.014119,3.211,2460580.641468,0.5023322736783599,1.26,5964.0,4.28,1.809611333760761,2.193710799680211e+30,13.2497,11.554603174603177,1605.4423859810822,1
7271,7366.01,TOI-7366,PC,1,0.7801126837730408,1.0,351.210687,30.629596,145.189,6.20384,585.0,19.4458,3.753877,0.0406091946758936,0.007099,1.209,2460578.561665,0.944624859212672,0.7,4049.0,4.55,0.1186535852272679,1.2607656363095458e+30,12.6275,8.862628571428571,16951.09034462591,1
7272,7367.01,TOI-7367,PC,1,0.5899580121040344,1.0,323.962083,44.312619,363.454,13.0485,1364.0,575.825,2.9814911,0.0427415205836875,0.019021,2.431,2460578.688447,0.4011236627810682,0.93,6168.0,4.57,1.127812842260955,2.330258925791415e+30,12.3021,14.030645161290323,5937.032303141419,1
7273,7368.01,TOI-7368,PC,1,0.7840328812599182,1.0,329.31887,36.053134,341.206,8.91632,666.0,32.7484,33.5792968,0.2186976322768935,0.00386,4.713,2460546.553568,0.8674100469278807,1.43,6294.0,4.22,2.891163866616572,2.460992884297132e+30,10.9461,6.235188811188812,1002.5816714507858,1
7274,7369.01,TOI-7369,PC,1,0.8086541891098022,1.0,344.952498,18.472756,301.793,9.85033,779.0,61.3136,10.2887023,0.0946444668866392,0.008079,2.967,2460574.789538,0.8173258825889037,1.08,5853.0,4.4,1.2332618174658814,2.1246421548654397e+30,11.5809,9.120675925925925,3410.326950722005,1
7275,737.01,TOI-737,CP,2,,,171.014792,-19.556959,299.389,12.0299493,778.1172307,86.6365464,1.7318529,0.0295211192118476,0.0363594301748,1.6919639,2458544.430655,,0.615219,3394.0,4.9186,0.0452481168262001,2.27560962476373e+30,14.7599,19.55393006392845,,1
7276,7370.01,TOI-7370,PC,1,0.8242711424827576,1.0,348.801337,17.320768,589.45,9.05348,796.0,66.8363,13.3079913,0.1121288055561627,0.004804,3.42,2460573.539447,0.8724555812487096,1.34,5854.4,4.21,1.900346711022604,2.111776145410344e+30,12.5013,6.756328358208955,1284.4874369356928,1
7277,7371.01,TOI-7371,PC,1,0.8408404588699341,1.0,327.791518,24.620511,349.236,7.90384,498.0,10.2465,18.9104241,0.1274773896833809,0.010263,3.243,2460559.124766,0.7729653450240077,0.8,4801.0,4.52,0.3063377203077752,1.5368032031124093e+30,13.2777,9.8798,5976.524324092483,1
